"","uniqid","at_sexviol","gender","age","politics","urban","occupation","region"
"7131",90000134,0,1,39,5,3,13,"Southern"
"7132",90000135,0,1,56,5,3,8,"Southern"
"7133",90000136,0,1,44,6,3,14,"Southern"
"7134",90000139,0,1,41,NA,3,15,"Southern"
"7135",90000142,0,2,60,NA,3,1,"Southern"
"7136",90000143,0,2,55,5,3,1,"Southern"
"7137",90000148,0,2,20,NA,3,2,"Southern"
"7138",90000177,3,1,79,NA,3,4,"Southern"
"7139",90000184,0,2,49,4,2,13,"Southern"
"7140",90000187,0,2,23,7,2,2,"Southern"
"7141",90000189,0,1,72,6,2,4,"Southern"
"7142",90000193,0,2,57,6,2,13,"Southern"
"7143",90000198,0,2,51,4,3,17,"Southern"
"7144",90000205,0,1,43,2,3,15,"Southern"
"7145",90000209,NA,1,70,8,1,4,"Southern"
"7146",90000212,3,2,45,8,1,1,"Southern"
"7147",90000216,3,1,58,8,1,8,"Southern"
"7148",90000230,3,2,48,8,1,12,"Southern"
"7149",90000236,5,1,43,9,1,12,"Southern"
"7150",90000241,5,2,46,9,1,13,"Southern"
"7151",90000247,4,2,45,7,1,13,"Southern"
"7152",90000250,6,1,16,8,1,13,"Southern"
"7153",90000254,7,1,68,9,1,4,"Southern"
"7154",90000260,4,2,25,9,1,15,"Southern"
"7155",90000265,5,1,62,9,1,4,"Southern"
"7156",90000269,6,2,45,9,1,1,"Southern"
"7157",90000274,5,1,58,9,1,14,"Southern"
"7158",90000278,NA,2,66,7,1,1,"Southern"
"7159",90000280,0,1,21,NA,1,2,"Southern"
"7160",90000284,1,2,29,4,2,13,"Southern"
"7161",90000290,5,2,50,NA,1,1,"Southern"
"7162",90000295,2,1,35,8,2,17,"Southern"
"7163",90000301,2,2,41,NA,2,15,"Southern"
"7164",90000306,0,2,65,NA,2,4,"Southern"
"7165",90000309,4,2,90,6,2,4,"Southern"
"7166",90000310,3,1,55,NA,2,17,"Southern"
"7167",90000316,3,2,81,4,2,4,"Southern"
"7168",90000317,2,1,49,NA,2,4,"Southern"
"7169",90000318,4,1,66,4,2,4,"Southern"
"7170",90000323,3,2,34,NA,2,18,"Southern"
"7171",90000330,0,2,42,NA,2,13,"Southern"
"7172",90000335,0,1,27,NA,2,8,"Southern"
"7173",90000338,0,2,49,NA,2,1,"Southern"
"7174",90000343,0,1,78,10,2,4,"Southern"
"7175",90000346,0,1,71,10,2,4,"Southern"
"7176",90000350,0,1,69,10,2,4,"Southern"
"7177",90000353,0,1,50,10,2,17,"Southern"
"7178",90000357,0,2,27,NA,2,13,"Southern"
"7179",90000360,0,2,65,NA,2,1,"Southern"
"7180",90000364,0,2,46,4,1,13,"Southern"
"7181",90000367,0,1,22,7,1,2,"Southern"
"7182",90000373,0,1,63,NA,1,4,"Southern"
"7183",90000377,0,1,49,5,1,8,"Southern"
"7184",90000381,0,2,42,4,1,12,"Southern"
"7185",90000385,0,1,45,6,1,11,"Southern"
"7186",90000391,0,2,64,NA,1,4,"Southern"
"7187",90000394,0,1,36,NA,1,8,"Southern"
"7188",90000395,2,1,54,NA,2,18,"Southern"
"7189",90000396,0,2,80,NA,2,4,"Southern"
"7190",90000398,7,2,75,7,2,4,"Southern"
"7191",90000399,8,1,48,7,2,8,"Southern"
"7192",90000405,0,1,51,6,2,8,"Southern"
"7193",90000408,1,2,45,6,2,17,"Southern"
"7194",90000412,3,1,36,6,2,14,"Southern"
"7195",90000416,0,1,32,1,3,8,"Southern"
"7196",90000428,0,1,43,NA,3,16,"Southern"
"7197",90000438,0,2,44,NA,2,3,"Southern"
"7198",90000443,6,1,60,6,2,8,"Southern"
"7199",90000445,0,2,49,5,2,14,"Southern"
"7200",90000447,1,1,62,NA,2,18,"Southern"
"7201",90000452,NA,2,64,NA,2,1,"Southern"
"7202",90000454,3,1,39,NA,2,3,"Southern"
"7203",90000457,2,2,39,NA,2,1,"Southern"
"7204",90000458,NA,2,23,NA,2,1,"Southern"
"7205",90000497,0,2,36,4,2,1,"Southern"
"7206",90000499,0,2,67,NA,2,4,"Southern"
"7207",90000500,1,1,33,NA,2,13,"Southern"
"7208",90000503,3,1,24,NA,2,18,"Southern"
"7209",90000507,0,2,51,7,2,7,"Southern"
"7210",90000511,3,1,29,NA,2,18,"Southern"
"7211",90000517,2,1,33,5,2,7,"Southern"
"7212",90000521,0,2,62,NA,3,13,"Southern"
"7213",90000525,0,2,56,NA,3,13,"Southern"
"7214",90000530,1,2,49,4,3,1,"Southern"
"7215",90000536,0,1,31,NA,3,14,"Southern"
"7216",90000541,0,2,48,4,3,1,"Southern"
"7217",90000547,0,2,21,NA,3,2,"Southern"
"7218",90000552,0,2,23,NA,3,2,"Southern"
"7219",90000556,0,2,48,4,3,8,"Southern"
"7220",90000563,3,1,51,NA,2,14,"Southern"
"7221",90000572,3,2,44,NA,2,17,"Southern"
"7222",90000581,3,1,58,3,3,17,"Southern"
"7223",90000586,3,2,46,NA,2,13,"Southern"
"7224",90000590,4,2,46,NA,2,13,"Southern"
"7225",90000599,4,1,34,NA,2,2,"Southern"
"7226",90000606,4,1,63,NA,2,14,"Southern"
"7227",90000613,4,2,42,4,2,13,"Southern"
"7228",90000614,0,2,71,NA,3,4,"Southern"
"7229",90000615,1,2,28,6,3,17,"Southern"
"7230",90000616,0,2,31,NA,3,13,"Southern"
"7231",90000617,0,2,49,5,3,17,"Southern"
"7232",90000618,0,2,62,NA,3,1,"Southern"
"7233",90000619,0,2,64,NA,2,1,"Southern"
"7234",90000621,0,2,43,5,2,13,"Southern"
"7235",90000624,0,2,22,NA,2,2,"Southern"
"7236",90000625,0,2,58,6,2,1,"Southern"
"7237",90000626,0,1,56,NA,2,18,"Southern"
"7238",90000629,0,2,38,6,2,1,"Southern"
"7239",90000630,0,2,65,6,2,4,"Southern"
"7240",90000632,0,2,49,5,2,1,"Southern"
"7241",90000636,0,2,64,4,3,4,"Southern"
"7242",90000639,0,1,18,1,3,2,"Southern"
"7243",90000640,2,2,54,NA,2,17,"Southern"
"7244",90000641,2,2,74,NA,2,4,"Southern"
"7245",90000643,2,1,31,NA,2,15,"Southern"
"7246",90000647,0,2,40,3,2,7,"Southern"
"7247",90000650,0,1,22,10,2,3,"Southern"
"7248",90000654,0,2,55,5,2,8,"Southern"
"7249",90000655,0,1,80,2,2,4,"Southern"
"7250",90000660,0,2,70,4,2,4,"Southern"
"7251",90000665,0,1,50,5,2,18,"Southern"
"7252",90000670,0,1,43,5,2,7,"Southern"
"7253",90000674,0,1,44,5,2,17,"Southern"
"7254",90000679,0,2,31,7,2,3,"Southern"
"7255",90000684,0,2,29,6,2,15,"Southern"
"7256",90000686,0,1,42,NA,2,17,"Southern"
"7257",90000689,0,2,45,NA,2,18,"Southern"
"7258",90000694,0,2,34,NA,2,1,"Southern"
"7259",90000698,0,2,28,NA,2,14,"Southern"
"7260",90000699,0,2,73,4,2,1,"Southern"
"7261",90000720,0,1,59,NA,2,8,"Southern"
"7262",90000726,0,2,66,10,2,4,"Southern"
"7263",90000732,0,1,18,NA,2,2,"Southern"
"7264",90000738,0,1,61,5,2,7,"Southern"
"7265",90000746,0,1,33,6,2,13,"Southern"
"7266",90000748,1,1,47,NA,3,17,"Southern"
"7267",90000749,1,1,72,NA,3,4,"Southern"
"7268",90000750,1,2,44,NA,3,15,"Southern"
"7269",90000751,1,2,52,NA,3,17,"Southern"
"7270",90000752,0,2,71,NA,2,4,"Southern"
"7271",90000754,0,2,41,5,2,1,"Southern"
"7272",90000757,0,1,57,NA,2,18,"Southern"
"7273",90000759,0,2,38,NA,2,1,"Southern"
"7274",90000765,0,1,38,NA,1,17,"Southern"
"7275",90000773,0,2,39,NA,1,1,"Southern"
"7276",90000776,0,2,26,NA,1,12,"Southern"
"7277",90000782,0,1,22,NA,1,13,"Southern"
"7278",90000789,0,1,55,NA,1,9,"Southern"
"7279",90000791,0,2,53,NA,2,15,"Southern"
"7280",90000793,0,2,45,1,2,14,"Southern"
"7281",90000794,0,1,23,8,2,2,"Southern"
"7282",90000800,0,1,75,1,2,4,"Southern"
"7283",90000808,3,1,38,NA,2,3,"Southern"
"7284",90000821,0,2,33,7,1,3,"Southern"
"7285",90000822,0,2,67,NA,3,4,"Southern"
"7286",90000830,0,1,60,7,1,4,"Southern"
"7287",90000837,0,1,79,NA,2,4,"Southern"
"7288",90000841,0,2,20,NA,2,2,"Southern"
"7289",90000845,0,2,49,5,2,1,"Southern"
"7290",90000850,NA,1,84,NA,2,4,"Southern"
"7291",90000851,0,1,80,8,2,4,"Southern"
"7292",90000852,0,2,42,3,2,12,"Southern"
"7293",90000863,2,1,38,NA,1,4,"Southern"
"7294",90000864,3,2,57,NA,1,1,"Southern"
"7295",90000869,3,2,70,NA,1,4,"Southern"
"7296",90000872,3,1,69,NA,1,4,"Southern"
"7297",90000879,2,1,71,3,2,13,"Southern"
"7298",90000888,0,2,32,8,2,13,"Southern"
"7299",90000896,2,2,31,9,2,13,"Southern"
"7300",90000903,2,1,72,3,2,4,"Southern"
"7301",90000910,2,2,48,8,2,17,"Southern"
"7302",90000916,2,1,39,6,2,8,"Southern"
"7303",90000921,2,2,37,8,2,13,"Southern"
"7304",90000925,2,2,50,NA,2,15,"Southern"
"7305",90000933,0,2,59,6,2,1,"Southern"
"7306",90000942,0,1,67,1,2,4,"Southern"
"7307",90000950,0,1,16,NA,2,2,"Southern"
"7308",90000960,0,1,78,1,2,4,"Southern"
"7309",90000968,0,2,36,5,2,3,"Southern"
"7310",90000975,0,2,50,1,2,1,"Southern"
"7311",90000977,0,2,65,5,2,4,"Southern"
"7312",90000989,0,1,58,1,2,18,"Southern"
"7313",90000997,0,2,45,NA,2,8,"Southern"
"7314",90000999,1,1,53,NA,2,8,"Southern"
"7315",90001001,1,2,54,5,2,5,"Southern"
"7316",90001002,1,1,24,2,2,5,"Southern"
"7317",90001003,1,1,65,2,1,4,"Southern"
"7318",90001005,2,2,25,NA,2,11,"Southern"
"7319",90001007,2,1,50,NA,2,18,"Southern"
"7320",90001009,3,2,50,NA,2,1,"Southern"
"7321",90001011,3,1,60,5,2,4,"Southern"
"7322",90001014,0,2,55,NA,2,1,"Southern"
"7323",90001019,NA,1,27,7,2,3,"Southern"
"7324",90001021,2,1,45,NA,2,13,"Southern"
"7325",90001022,0,2,48,10,2,13,"Southern"
"7326",90001023,1,1,50,NA,2,17,"Southern"
"7327",90001028,1,2,55,NA,2,17,"Southern"
"7328",90001033,0,2,52,6,2,13,"Southern"
"7329",90001036,0,2,69,NA,2,4,"Southern"
"7330",90001037,0,2,49,7,2,3,"Southern"
"7331",90001047,0,1,35,4,2,13,"Southern"
"7332",90001050,0,1,44,NA,2,18,"Southern"
"7333",90001058,0,2,40,NA,2,7,"Southern"
"7334",90001064,0,1,53,NA,2,7,"Southern"
"7335",90001071,NA,2,37,5,2,3,"Southern"
"7336",90001072,0,1,27,6,2,2,"Southern"
"7337",90001082,1,2,63,7,2,8,"Southern"
"7338",90001085,0,1,41,1,2,15,"Southern"
"7339",90001087,0,1,69,NA,2,4,"Southern"
"7340",90001091,0,2,37,NA,2,1,"Southern"
"7341",90001094,0,2,43,6,2,1,"Southern"
"7342",90001098,0,1,30,NA,2,8,"Southern"
"7343",90001100,0,1,16,NA,2,2,"Southern"
"7344",90001103,0,2,50,3,2,1,"Southern"
"7345",90001107,0,1,55,NA,2,17,"Southern"
"7346",90001108,0,2,42,NA,2,1,"Southern"
"7347",90001109,0,2,30,10,2,15,"Southern"
"7348",90001110,0,2,45,3,1,1,"Southern"
"7349",90001121,0,2,54,NA,2,13,"Southern"
"7350",90001128,0,1,75,7,1,4,"Southern"
"7351",90001129,0,1,35,NA,1,16,"Southern"
"7352",90001136,0,2,55,1,3,13,"Southern"
"7353",90001140,0,1,68,NA,3,4,"Southern"
"7354",90001143,0,1,45,1,3,14,"Southern"
"7355",90001146,0,2,63,NA,3,1,"Southern"
"7356",90001148,0,1,33,NA,3,14,"Southern"
"7357",90001153,0,1,54,NA,3,17,"Southern"
"7358",90001154,0,2,20,1,3,2,"Southern"
"7359",90001157,1,2,59,NA,3,1,"Southern"
"7360",90001160,0,2,45,1,3,13,"Southern"
"7361",90001162,0,1,26,NA,3,3,"Southern"
"7362",90001167,0,2,53,8,3,1,"Southern"
"7363",90001169,0,2,31,4,3,13,"Southern"
"7364",90001170,4,2,31,NA,2,8,"Southern"
"7365",90001171,0,2,38,10,1,3,"Southern"
"7366",90001174,0,1,46,NA,1,17,"Southern"
"7367",90001175,NA,2,84,NA,1,1,"Southern"
"7368",90001178,0,1,74,NA,1,18,"Southern"
"7369",90001185,0,1,36,10,2,16,"Southern"
"7370",90001193,0,2,74,10,2,1,"Southern"
"7371",90001206,0,2,50,7,1,8,"Southern"
"7372",90001207,2,2,48,5,2,3,"Southern"
"7373",90001208,1,2,78,NA,2,4,"Southern"
"7374",90001212,1,2,20,7,2,2,"Southern"
"7375",90001215,4,1,54,4,2,17,"Southern"
"7376",90001219,1,2,50,5,2,13,"Southern"
"7377",90001225,0,2,40,3,1,1,"Southern"
"7378",90001228,0,1,22,5,1,2,"Southern"
"7379",90001233,0,2,55,NA,1,1,"Southern"
"7380",90001236,0,2,27,3,1,2,"Southern"
"7381",90001238,0,1,68,NA,2,4,"Southern"
"7382",90001241,0,2,51,6,2,1,"Southern"
"7383",90001242,0,1,28,NA,2,3,"Southern"
"7384",90001244,0,2,55,NA,2,1,"Southern"
"7385",90001245,1,2,40,NA,2,13,"Southern"
"7386",90001255,4,1,52,3,2,17,"Southern"
"7387",90001256,0,1,38,NA,2,8,"Southern"
"7388",90001264,0,1,50,NA,2,8,"Southern"
"7389",90001272,0,1,49,NA,2,8,"Southern"
"7390",90001275,1,2,56,5,2,1,"Southern"
"7391",90001277,0,1,35,NA,2,8,"Southern"
"7392",90001278,0,2,45,4,2,17,"Southern"
"7393",90001279,0,1,64,NA,1,4,"Southern"
"7394",90001280,0,2,26,10,1,12,"Southern"
"7395",90001281,0,1,27,10,1,18,"Southern"
"7396",90001282,0,2,79,NA,1,4,"Southern"
"7397",90001283,0,1,75,10,1,4,"Southern"
"7398",90001284,0,2,31,10,1,3,"Southern"
"7399",90001285,0,2,19,NA,1,2,"Southern"
"7400",90001286,0,1,73,1,1,4,"Southern"
"7401",90001288,2,2,74,5,1,4,"Southern"
"7402",90001292,3,2,74,6,1,4,"Southern"
"7403",90001297,3,2,44,NA,1,1,"Southern"
"7404",90001305,3,1,72,NA,1,4,"Southern"
"7405",90001307,0,1,20,8,2,2,"Southern"
"7406",90001311,0,2,22,NA,2,3,"Southern"
"7407",90001317,0,2,58,NA,2,4,"Southern"
"7408",90001321,0,1,86,NA,2,4,"Southern"
"7409",90001325,2,2,18,NA,2,2,"Southern"
